yearID,teamID,lgID,divID,G,W,R,RA,payroll,log_payroll,payroll_z_by_year,W_pct,pythag_win_pct
2016,PHI,NL,E,162,71,610.0,796.0,58980000,17.892708961351403,-1.807386840902954,0.4382716049382716,0.3699851647980146
1985,PIT,NL,E,161,57,568.0,708.0,9227500,16.03769871388629,-0.21050159901621215,0.35403726708074534,0.3915872060280038
1986,PIT,NL,E,162,64,663.0,700.0,10843500,16.1990763800906,-0.18808777799163842,0.3950617283950617,0.4728739878373741
1987,PIT,NL,E,162,80,723.0,744.0,7652000,15.850477609542281,-0.3116118351575591,0.49382716049382713,0.48568800434837145
1988,PIT,NL,E,160,85,651.0,616.0,5998500,15.60701999593712,-1.9401962250588207,0.53125,0.5276032452876228
1989,PIT,NL,E,164,74,637.0,680.0,12737500,16.360060956513117,-0.18493027436690213,0.45121951219512196,0.4673848064144193
1990,PIT,NL,E,162,95,733.0,619.0,15556000,16.559956974257776,-0.2847837082213935,0.5864197530864198,0.5837242653050139
1991,PIT,NL,E,162,98,768.0,632.0,23634667,16.97822513283584,0.1521505738610483,0.6049382716049383,0.5962347156628065
1992,PIT,NL,E,162,96,693.0,595.0,33944167,17.340227585720214,0.40877087823004726,0.5925925925925926,0.5756490074004463
1993,PIT,NL,E,162,75,707.0,806.0,24822467,17.027259728449984,-0.6275414756366658,0.46296296296296297,0.4348460397482351
1994,PIT,NL,C,114,53,466.0,580.0,24217250,17.00257574711594,-0.9982702528102855,0.4649122807017544,0.39229274002991565
1995,PIT,NL,C,144,58,629.0,736.0,18355345,16.72543137070483,-1.8004500475151064,0.4027777777777778,0.42209045412695756
1996,PIT,NL,C,162,73,776.0,833.0,23017500,16.951765354144136,-1.0838395841880148,0.4506172839506173,0.4646186726745958
1997,PIT,NL,C,162,79,725.0,760.0,10771667,16.192429818956406,-3.134231672822679,0.4876543209876543,0.4764440617281153
1998,PIT,NL,C,163,69,650.0,718.0,15065000,16.52788473054654,-2.1902880358880306,0.4233128834355828,0.4504149147569785
1999,PIT,NL,C,161,78,775.0,782.0,24917666,17.031087587786107,-1.3103708401012069,0.484472049689441,0.49550426556471194
2000,PIT,NL,C,162,69,793.0,888.0,28928334,17.180332088014467,-1.2556074655531715,0.42592592592592593,0.44366594162663425
2001,PIT,NL,C,162,62,657.0,858.0,57760833,17.871821474190003,-0.12364695563560614,0.38271604938271603,0.3696216774432208
2002,PIT,NL,C,161,72,641.0,730.0,42323599,17.560855384431488,-1.1279945319956464,0.4472049689440994,0.4353562955812842
2003,PIT,NL,C,162,75,753.0,801.0,54812429,17.819427532770867,-0.4506494043704623,0.46296296296296297,0.46914141038051976
2004,PIT,NL,C,161,72,680.0,744.0,32227929,17.288343994823553,-1.5243228547978618,0.4472049689440994,0.4551467808995842
2005,PIT,NL,C,162,67,680.0,769.0,38133000,17.456590606944914,-1.3956062336315567,0.41358024691358025,0.4388091796906509
2006,PIT,NL,C,162,67,691.0,797.0,46717750,17.659634736077976,-0.927943095840977,0.41358024691358025,0.42912311605208997
2007,PIT,NL,C,162,68,724.0,846.0,38537833,17.467150992073364,-1.539693530678933,0.41975308641975306,0.42275940162530284
2008,PIT,NL,C,162,67,735.0,884.0,48689783,17.70097977138165,-1.1824017537075626,0.41358024691358025,0.40874083837174024
2009,PIT,NL,C,161,62,636.0,768.0,48693000,17.701045840555317,-1.505300884245043,0.38509316770186336,0.4068066618392469
2010,PIT,NL,C,162,57,587.0,866.0,34943000,17.369228720461116,-2.195597430661224,0.35185185185185186,0.3148114478883534
2011,PIT,NL,C,162,72,610.0,712.0,45047000,17.623216947126426,-1.4458951373734996,0.4444444444444444,0.4233007676521312
2012,PIT,NL,C,162,79,651.0,674.0,62951999,17.957883073311837,-1.1322318947482248,0.4876543209876543,0.4826467382701062
2013,PIT,NL,C,162,94,634.0,577.0,77062000,18.160120850627724,-0.29786592266686435,0.5802469135802469,0.5469644910428162
2014,PIT,NL,C,162,88,682.0,631.0,77178000,18.161625000288907,-0.6167432065355757,0.5432098765432098,0.5387838315272476
2015,PIT,NL,C,162,98,697.0,596.0,88892499,18.302938321221266,-0.6815335239326311,0.6049382716049383,0.5776391902737731
2016,PIT,NL,C,162,78,729.0,758.0,103778833,18.45777258689942,-0.30976093575433294,0.48148148148148145,0.4805050610078616
1985,SDN,NL,W,162,83,650.0,622.0,11036583,16.216726040035283,0.46746589218777895,0.5123456790123457,0.5220019175076355
1986,SDN,NL,W,162,74,656.0,723.0,11380693,16.247428881117667,-0.011891251177228793,0.4567901234567901,0.4515284896623
1987,SDN,NL,W,162,65,668.0,763.0,11065796,16.219369467424794,0.2877083580499047,0.4012345679012346,0.4339041592076181
1988,SDN,NL,W,161,83,594.0,583.0,9561002,16.0732030912507,-0.45662255760577836,0.515527950310559,0.5093449781659388
1989,SDN,NL,W,162,89,642.0,626.0,14195000,16.468400347889208,0.2211866116496318,0.5493827160493827,0.5126162877468783
1990,SDN,NL,W,162,75,673.0,673.0,17588334,16.68274639932313,0.23736866000865042,0.46296296296296297,0.5
1991,SDN,NL,W,162,84,636.0,646.0,22150001,16.913348099602146,-0.06286200657458946,0.5185185185185185,0.4922001625675945
1992,SDN,NL,W,162,82,617.0,636.0,26854167,17.105931562408294,-0.25150859290001815,0.5061728395061729,0.48483987849997134
1993,SDN,NL,W,162,61,679.0,772.0,25511333,17.05463334277083,-0.5462234421278619,0.3765432098765432,0.43616849175752703
1994,SDN,NL,W,117,47,479.0,531.0,14916333,16.517967345051762,-2.740828759254733,0.4017094017094017,0.4486509634299436
1995,SDN,NL,W,144,70,668.0,672.0,26382334,17.088205177457933,-0.6567813487658798,0.4861111111111111,0.4970149519719138
1996,SDN,NL,W,162,91,771.0,682.0,28348172,17.160073106341315,-0.4312685960413547,0.5617283950617284,0.5610236276207688
1997,SDN,NL,W,162,76,795.0,891.0,37363672,17.436209453432973,-0.01899036006087413,0.4691358024691358,0.4432445055985458
1998,SDN,NL,W,162,98,749.0,635.0,46861500,17.662707000774883,0.4032963120028199,0.6049382716049383,0.5818148442377616
1999,SDN,NL,W,162,74,710.0,781.0,49768179,17.72288636185916,0.20718797535879244,0.4567901234567901,0.45248868778280543
2000,SDN,NL,W,162,76,752.0,815.0,54821000,17.819583890190234,0.1685265980670101,0.4691358024691358,0.45986066848874835
2001,SDN,NL,W,162,79,789.0,812.0,39182833,17.483749275166264,-1.1022864088603477,0.4876543209876543,0.48563694304782484
2002,SDN,NL,W,162,66,662.0,815.0,41425000,17.5393951212769,-1.1881181911635386,0.4074074074074074,0.39751140394877316
2003,SDN,NL,W,162,64,678.0,831.0,45210000,17.626828859270788,-0.9292892630847063,0.3950617283950617,0.39964007667931617
2004,SDN,NL,W,162,87,768.0,705.0,55384833,17.829816341671787,-0.28285935159129605,0.5370370370370371,0.5426917630692029
2005,SDN,NL,W,162,82,684.0,726.0,63290833,17.963251058301783,-0.1400805274669352,0.5061728395061729,0.4702391721243261
2006,SDN,NL,W,162,88,731.0,679.0,69896141,18.062520998240853,-0.030053290079346033,0.5432098765432098,0.5368293413113496
2007,SDN,NL,W,163,89,741.0,666.0,58110567,17.877858081360422,-0.6018689670717322,0.5460122699386503,0.5531538719592358
2008,SDN,NL,W,162,63,637.0,764.0,73677616,18.11520959325322,-0.23928574298141692,0.3888888888888889,0.4100892906772852
2009,SDN,NL,W,162,75,638.0,769.0,43333700,17.58444118125441,-1.8321902304582933,0.46296296296296297,0.40769427236442124
2010,SDN,NL,W,162,90,665.0,581.0,37799300,17.447801141899827,-1.998338615996225,0.5555555555555556,0.5671107201206484
2011,SDN,NL,W,162,71,593.0,611.0,45869140,17.641303117760142,-1.404392629571309,0.4382716049382716,0.48505317461412195
2012,SDN,NL,W,162,76,651.0,710.0,55244700,17.82728296615898,-1.520929021634932,0.4691358024691358,0.4567308365870928
2013,SDN,NL,W,162,76,618.0,700.0,65585500,17.998865192896766,-0.6109038999172128,0.4691358024691358,0.4380244149719471
2014,SDN,NL,W,162,77,535.0,577.0,75685700,18.14209979699644,-0.6658883046366023,0.47530864197530864,0.46228401980767303
2015,SDN,NL,W,162,74,650.0,731.0,118441300,18.589928037159044,0.19926901309263215,0.4567901234567901,0.4415479364296382
2016,SDN,NL,W,162,68,686.0,770.0,101424814,18.434828333187713,-0.3705716253463748,0.41975308641975306,0.44249907851087356
1985,SEA,AL,W,162,74,719.0,818.0,4613000,15.344388962539957,-2.83603080094569,0.4567901234567901,0.4358549345114389
1986,SEA,AL,W,162,67,718.0,835.0,5958309,15.600297273951812,-2.3700390026372773,0.41358024691358025,0.4250871367447015
1987,SEA,AL,W,162,78,760.0,801.0,2263500,14.63242284585815,-2.2905246268325157,0.48148148148148145,0.4737528922630477
1988,SEA,AL,W,161,68,664.0,744.0,7342450,15.809183132361996,-1.2968354752917852,0.422360248447205,0.44336465439567513
1989,SEA,AL,W,162,73,694.0,728.0,9779500,16.09579891595971,-1.1755328210377425,0.4506172839506173,0.4761036752930942
1990,SEA,AL,W,162,77,640.0,680.0,12553667,16.34552337209758,-1.1966457283949734,0.47530864197530864,0.46972477064220186
1991,SEA,AL,W,162,83,702.0,674.0,15691833,16.568650943889413,-1.205242001844321,0.5123456790123457,0.5203404147484901
1992,SEA,AL,W,162,64,679.0,799.0,23179833,16.958793191363302,-0.6661654208018171,0.3950617283950617,0.4193409020212071
1993,SEA,AL,W,162,82,734.0,731.0,32696333,17.302773488906464,0.19091957749046423,0.5061728395061729,0.5020477729828154
1994,SEA,AL,W,112,49,569.0,616.0,29228500,17.190654818630733,-0.3219741247277372,0.4375,0.46039984812653845
1995,SEA,AL,W,145,79,796.0,708.0,36481311,17.41231066002467,0.36498287071333624,0.5448275862068965,0.5583110108557733
1996,SEA,AL,W,161,85,993.0,895.0,41328501,17.53706291677622,0.7497369619460404,0.5279503105590062,0.5517673023053327
1997,SEA,AL,W,162,90,925.0,833.0,41540661,17.542183288659256,0.24643774345334998,0.5555555555555556,0.5521892670863251
1998,SEA,AL,W,161,76,859.0,855.0,54087036,17.806105084786545,0.7310260684300939,0.4720496894409938,0.5023337095770594
1999,SEA,AL,W,162,79,859.0,905.0,54125003,17.806806799714177,0.3912793687481306,0.4876543209876543,0.4739406232617769
2000,SEA,AL,W,162,91,907.0,780.0,58915000,17.89160628512958,0.32897909210382104,0.5617283950617284,0.5748573249413542
2001,SEA,AL,W,162,116,927.0,627.0,74720834,18.129269513492805,0.525584834353202,0.7160493827160493,0.6861140253804918
2002,SEA,AL,W,162,93,814.0,699.0,80282668,18.201064315022297,0.6656322871076763,0.5740740740740741,0.5755713400920954
2003,SEA,AL,W,162,93,795.0,637.0,86959167,18.280949221614513,0.6963090451725013,0.5740740740740741,0.6090081461253389
2004,SEA,AL,W,162,63,698.0,823.0,81515834,18.216307841549337,0.6032710190368975,0.3888888888888889,0.4183685649097106
2005,SEA,AL,W,162,69,699.0,751.0,87754334,18.290051809403977,0.6697453484305892,0.42592592592592593,0.46418399357021933
2006,SEA,AL,W,162,78,756.0,792.0,87959833,18.292390825058764,0.482244580401411,0.48148148148148145,0.47675675675675677
2007,SEA,AL,W,162,88,794.0,813.0,106460833,18.48328771021331,0.7805926272957885,0.5432098765432098,0.4881783793620127
2008,SEA,AL,W,162,61,671.0,811.0,117666482,18.58336475682313,0.8266071670751518,0.3765432098765432,0.406368629971064
2009,SEA,AL,W,162,85,640.0,692.0,98904166,18.409661919062703,0.48123248421764864,0.5246913580246914,0.4610203677357777
2010,SEA,AL,W,162,61,513.0,698.0,86510000,18.275770572156556,0.0803076240040916,0.3765432098765432,0.3507175764586412
2011,SEA,AL,W,162,67,556.0,675.0,86110600,18.271143074479916,0.040907110616087594,0.41358024691358025,0.40422563389084953
2012,SEA,AL,W,162,75,619.0,651.0,81978100,18.221962696387404,-0.3462678324166662,0.46296296296296297,0.4748191364649141
2013,SEA,AL,W,162,71,624.0,754.0,74005043,18.11964379749508,-0.37644211041736225,0.4382716049382716,0.40649258997882853
2014,SEA,AL,W,162,87,634.0,554.0,92531100,18.343055362190864,-0.1600814857525511,0.5370370370370371,0.567036079856448
2015,SEA,AL,W,162,76,656.0,726.0,122208700,18.621240796930227,0.29537126594722535,0.4691358024691358,0.44947838548085883
2016,SEA,AL,W,162,86,768.0,707.0,135683339,18.725834339080063,0.40070104780710175,0.5308641975308642,0.5412853213762294
1985,SFN,NL,W,162,62,556.0,674.0,8221714,15.922289261111047,-0.6475513994144998,0.38271604938271603,0.40493992758824854
1986,SFN,NL,W,162,83,698.0,618.0,8947000,16.00682883852973,-0.888637871412267,0.5123456790123457,0.5605664528124741
1987,SFN,NL,W,162,90,783.0,669.0,7290000,15.80201410398484,-0.3903480742302228,0.5555555555555556,0.5780313958421722
1988,SFN,NL,W,162,83,670.0,626.0,12380000,16.331592825220724,0.36567282185294786,0.5123456790123457,0.5339115293490775
1989,SFN,NL,W,162,92,699.0,600.0,14962834,16.52107995107207,0.41865935106112845,0.5679012345679012,0.5757723594480798
1990,SFN,NL,W,162,85,719.0,710.0,19335333,16.777444705528445,0.6400657556759887,0.5246913580246914,0.5062978607546464
1991,SFN,NL,W,162,75,649.0,697.0,30967666,17.24845418585467,1.0477316925131164,0.46296296296296297,0.46438407514801383
1992,SFN,NL,W,162,72,574.0,647.0,33163168,17.316950420459335,0.34317252043206253,0.4444444444444444,0.4404258874325778
1993,SFN,NL,W,162,103,808.0,636.0,35050000,17.372286171444873,0.39741896707382124,0.6358024691358025,0.6174472270560641
1994,SFN,NL,W,115,55,504.0,500.0,42638666,17.568272052154235,1.0358647399175616,0.4782608695652174,0.5039840005079204
1995,SFN,NL,W,144,67,652.0,776.0,36462777,17.411802489975333,0.3633808306314751,0.4652777777777778,0.41381512343275445
1996,SFN,NL,W,162,68,752.0,862.0,37144725,17.430332327121604,0.41537933184468395,0.41975308641975306,0.4321614491787844
1997,SFN,NL,W,162,90,784.0,793.0,35592378,17.387642071775748,-0.14063499034534616,0.5555555555555556,0.49429314719281386
1998,SFN,NL,W,163,89,845.0,739.0,42565834,17.56656247067113,0.18356238982464396,0.5460122699386503,0.5666208518695453
1999,SFN,NL,W,162,86,872.0,831.0,46595057,17.657005020508368,0.06266790089756426,0.5308641975308642,0.5240612152769402
2000,SFN,NL,W,162,97,925.0,747.0,53737826,17.79962770629537,0.1240679337850941,0.5987654320987654,0.6052662853326958
2001,SFN,NL,W,162,90,799.0,748.0,63280167,17.963082520484665,0.10649491144790069,0.5555555555555556,0.5329312424607962
2002,SFN,NL,W,162,95,783.0,616.0,78299835,18.17605605367912,0.5955684593462073,0.5864197530864198,0.617693908084772
2003,SFN,NL,W,161,100,755.0,638.0,82852167,18.232568457197868,0.576074768248155,0.6211180124223602,0.583403014526098
2004,SFN,NL,W,162,91,850.0,770.0,82019166,18.222463509624845,0.6173844586207998,0.5617283950617284,0.5492625817241904
2005,SFN,NL,W,162,75,649.0,745.0,90199500,18.31753444178024,0.7378484563977943,0.46296296296296297,0.43145849424211197
2006,SFN,NL,W,161,76,746.0,790.0,90056419,18.31594690966652,0.534742692695969,0.4720496894409938,0.4713776536994247
2007,SFN,NL,W,162,71,683.0,720.0,90219056,18.31775122657788,0.4026001733647988,0.4382716049382716,0.47364626876734334
2008,SFN,NL,W,162,72,640.0,759.0,76594500,18.154035830566386,-0.15088639529356832,0.4444444444444444,0.41555026423356034
2009,SFN,NL,W,162,88,657.0,611.0,83026450,18.23466978969367,-0.009340217635464838,0.5432098765432098,0.5362299216119856
2010,SFN,NL,W,162,92,697.0,583.0,98641333,18.407000930516563,0.4097660327455121,0.5679012345679012,0.5883616043638231
2011,SFN,NL,W,162,86,570.0,578.0,118198333,18.58787455962193,0.7677138625551231,0.5308641975308642,0.49303169727944834
2012,SFN,NL,W,162,94,718.0,649.0,117620683,18.582975453814797,0.7281924007379279,0.5802469135802469,0.5503472203688382
2013,SFN,NL,W,162,76,629.0,691.0,140180334,18.75844025168449,0.8636232163309079,0.4691358024691358,0.45313369723818664
2014,SFN,NL,W,162,88,665.0,614.0,163510167,18.912385729854506,1.2729277562827417,0.5432098765432098,0.5398116015092387
2015,SFN,NL,W,162,84,696.0,627.0,164701500,18.91964530257452,1.211207029512519,0.5185185185185185,0.5520127172965489
2016,SFN,NL,W,162,87,715.0,631.0,172253778,18.96447940085409,1.033198010077421,0.5370370370370371,0.5621650212341074
1985,SLN,NL,E,162,101,747.0,572.0,11817083,16.285056754375788,0.7262308749985824,0.6234567901234568,0.6303811711118367
1986,SLN,NL,E,161,79,601.0,611.0,9875010,16.105517881409174,-0.5290149724796606,0.4906832298136646,0.49174973656337045
1987,SLN,NL,E,162,95,798.0,693.0,11758000,16.28004441794434,0.38628392238184517,0.5864197530864198,0.5700750098697197
1988,SLN,NL,E,162,76,578.0,633.0,12880000,16.371186278640483,0.4916743982455257,0.4691358024691358,0.4546764783137105
1989,SLN,NL,E,164,86,632.0,608.0,16078833,16.59301424445456,0.6883094834389601,0.524390243902439,0.5193475909128734
1990,SLN,NL,E,162,70,599.0,698.0,20523334,16.837073040702634,0.8936305590639546,0.43209876543209874,0.4241121506374076
1991,SLN,NL,E,162,84,651.0,648.0,21860001,16.90016908645832,-0.10653930626618106,0.5185185185185185,0.5023094565043469
1992,SLN,NL,E,162,83,631.0,604.0,27583836,17.132740506952246,-0.17595717945810277,0.5123456790123457,0.5218519037926438
1993,SLN,NL,E,162,87,758.0,744.0,23367334,16.966849622130045,-0.8070000956207263,0.5370370370370371,0.5093200957361936
1994,SLN,NL,C,115,53,535.0,621.0,29275601,17.192264996699326,-0.3161842344196776,0.4608695652173913,0.4260150089452361
1995,SLN,NL,C,143,62,563.0,658.0,37101000,17.429154481392303,0.41808414458396037,0.43356643356643354,0.4226630912361504
1996,SLN,NL,C,162,88,759.0,706.0,40269667,17.511109063610434,0.668430666678739,0.5432098765432098,0.5361301868653544
1997,SLN,NL,C,162,73,689.0,708.0,45456667,17.632270056498896,0.4720741931330669,0.4506172839506173,0.4864019426528072
1998,SLN,NL,C,163,83,810.0,782.0,54672521,17.816871782849898,0.7556328639681835,0.50920245398773,0.517582500804655
1999,SLN,NL,C,161,75,809.0,838.0,49778195,17.723087594704342,0.2076294081707761,0.4658385093167702,0.4823976856031989
2000,SLN,NL,C,162,95,887.0,771.0,61453863,17.93379725611762,0.4229727245922595,0.5864197530864198,0.5696230117071264
2001,SLN,NL,C,162,93,814.0,684.0,78538333,18.17909738203531,0.6512406224989734,0.5740740740740741,0.5861336881176733
2002,SLN,NL,C,162,97,787.0,648.0,74660875,18.128466751178447,0.46224097016411336,0.5987654320987654,0.595963716944441
2003,SLN,NL,C,162,85,876.0,796.0,83786666,18.24378443584676,0.6039483477400993,0.5246913580246914,0.5477376030698248
2004,SLN,NL,C,162,105,855.0,659.0,83228333,18.237098388685943,0.650938652724988,0.6481481481481481,0.6273244967416284
2005,SLN,NL,C,162,100,805.0,634.0,92106833,18.338459689570147,0.789702092176421,0.6172839506172839,0.6171778346465318
2006,SLN,NL,C,161,83,781.0,762.0,88891371,18.302925631656123,0.5057229075070776,0.515527950310559,0.5123118078623893
2007,SLN,NL,C,162,78,725.0,829.0,90286823,18.31850208304371,0.4043147082627051,0.48148148148148145,0.43337433813793114
2008,SLN,NL,C,162,86,779.0,725.0,99624449,18.416918164319082,0.4476425488057092,0.5308641975308642,0.5358580301748573
2009,SLN,NL,C,162,91,730.0,640.0,88528409,18.298834064116583,0.1705378236203944,0.5617283950617284,0.5654111405835544
2010,SLN,NL,C,162,86,736.0,641.0,93540751,18.35390773888063,0.2764737164707059,0.5308641975308642,0.5686637405690038
2011,SLN,NL,C,162,90,762.0,692.0,105433572,18.47359166327893,0.5054678131735848,0.5555555555555556,0.5480317279340977
2012,SLN,NL,C,162,88,765.0,648.0,110300862,18.51872229924306,0.5369596588979052,0.5432098765432098,0.5822386977193972
2013,SLN,NL,C,162,97,783.0,596.0,92260110,18.340122428375917,0.05156262199962152,0.5987654320987654,0.6331569082055757
2014,SLN,NL,C,162,90,619.0,603.0,120693000,18.608760689356984,0.508701019297332,0.5555555555555556,0.5130910454356763
2015,SLN,NL,C,162,100,647.0,525.0,119241500,18.596661406366273,0.21993445283173704,0.6172839506172839,0.6029796869643377
2016,SLN,NL,C,162,86,779.0,712.0,143053500,18.778729244130673,0.5408919510480317,0.5308641975308642,0.5448457287537541
1998,TBA,AL,E,162,63,620.0,751.0,27280000,17.121664390939536,-0.8332318045353051,0.3888888888888889,0.4053137860461978
1999,TBA,AL,E,162,69,772.0,913.0,38870000,17.475733302828406,-0.33497734432189863,0.42592592592592593,0.41690234639779006
2000,TBA,AL,E,161,69,733.0,842.0,62765129,17.954910206517923,0.4700084493978109,0.42857142857142855,0.4311235359112476
2001,TBA,AL,E,162,62,672.0,887.0,56980000,17.858210887034037,-0.157970098612328,0.38271604938271603,0.3646650026284912
2002,TBA,AL,E,161,55,673.0,918.0,34380000,17.352985557918977,-1.7103683132722085,0.3416149068322981,0.34957585094157156
2003,TBA,AL,E,162,63,715.0,852.0,19630000,16.792569566252645,-3.002562888933873,0.3888888888888889,0.41323499812873193
2004,TBA,AL,E,161,70,714.0,842.0,29556667,17.20181989396585,-1.72270143126228,0.43478260869565216,0.41829072171715515
2005,TBA,AL,E,162,67,750.0,936.0,29679067,17.205952540459382,-2.016697804077293,0.41358024691358025,0.3910062310752984
2006,TBA,AL,E,162,61,689.0,856.0,34917967,17.3685120684551,-1.5767517052023852,0.3765432098765432,0.3931576859465803
2007,TBA,AL,E,162,66,782.0,944.0,24123500,16.998697027090504,-2.609379559334386,0.4074074074074074,0.4069609891791889
2008,TBA,AL,E,162,97,774.0,671.0,43820597,17.59561451595481,-1.4222967446532226,0.5987654320987654,0.5709199412570272
2009,TBA,AL,E,162,84,803.0,754.0,63313034,17.963601774291014,-0.7692519301308786,0.5185185185185185,0.5314396390085097
2010,TBA,AL,E,162,96,802.0,649.0,71923471,18.0911132089208,-0.38328115083674197,0.5925925925925926,0.6042850230880163
2011,TBA,AL,E,162,91,707.0,614.0,41053571,17.530388381552985,-1.6589097298487046,0.5617283950617284,0.5700540004219674
2012,TBA,AL,E,162,90,697.0,577.0,64173500,17.977100910860464,-1.0750350179387453,0.5555555555555556,0.5933632004377469
2013,TBA,AL,E,163,92,700.0,646.0,52955272,17.784958190683312,-1.0261514405914391,0.5644171779141104,0.5400544022148843
2014,TBA,AL,E,162,77,612.0,625.0,72689100,18.101702000038728,-0.7675698935457486,0.47530864197530864,0.48949186388889254
2015,TBA,AL,E,162,80,644.0,642.0,64521233,17.98250492139206,-1.6649783508489597,0.49382716049382713,0.5015552061918007
2016,TBA,AL,E,162,68,672.0,713.0,57097310,17.86026756318376,-1.8933684473954644,0.41975308641975306,0.4704230311275656
1985,TEX,AL,W,161,62,617.0,785.0,7676500,15.85367427208109,-0.9073929161945383,0.38509316770186336,0.38186744292887853
1986,TEX,AL,W,162,87,771.0,743.0,6743119,15.724033135492183,-1.919145489733007,0.5370370370370371,0.5184877321215188
1987,TEX,AL,W,162,75,823.0,849.0,880000,13.687677186454389,-3.825405755344989,0.46296296296296297,0.4844535200589359
1988,TEX,AL,W,161,70,637.0,735.0,5342131,15.49113519500206,-2.3089861722997163,0.43478260869565216,0.4289340101522843
1989,TEX,AL,W,162,83,695.0,714.0,11893781,16.29152621643413,-0.4418369716568168,0.5123456790123457,0.48651771064471844
1990,TEX,AL,W,162,83,676.0,696.0,14874372,16.515150290017345,-0.4753206072762157,0.5123456790123457,0.4854258374832163
1991,TEX,AL,W,162,85,829.0,814.0,18224500,16.718277400640403,-0.7093566482156001,0.5246913580246914,0.5091288800055118
1992,TEX,AL,W,162,77,682.0,753.0,30128167,17.22097107288017,0.07268908685449132,0.47530864197530864,0.4506434732733088
1993,TEX,AL,W,162,86,835.0,751.0,36376959,17.409446137675868,0.5078090435810623,0.5308641975308642,0.5528152765642319
1994,TEX,AL,W,114,52,613.0,697.0,32973597,17.311217708278104,0.11154681304734851,0.45614035087719296,0.43614043069809116
1995,TEX,AL,W,144,74,691.0,720.0,34581451,17.358827998010003,0.19637520022188232,0.5138888888888888,0.4794558787646315
1996,TEX,AL,W,163,90,928.0,799.0,39041528,17.480136458087504,0.571401998382021,0.5521472392638037,0.5742815512291735
1997,TEX,AL,W,162,77,807.0,823.0,53448838,17.79423545525514,0.8777419556991679,0.47530864197530864,0.49018499478389677
1998,TEX,AL,W,162,88,940.0,871.0,56572095,17.851026400397085,0.8336916788174548,0.5432098765432098,0.5380452686298783
1999,TEX,AL,W,162,95,945.0,859.0,76709931,18.15554173644348,1.156278957250661,0.5864197530864198,0.5475637467763317
2000,TEX,AL,W,162,71,848.0,974.0,70795921,18.075311944009904,0.7382411162401632,0.4382716049382716,0.43117437551715454
2001,TEX,AL,W,162,73,890.0,968.0,88633500,18.30002044794954,0.9561840928281179,0.4506172839506173,0.458093231023339
2002,TEX,AL,W,162,72,843.0,882.0,105526122,18.47446908212784,1.4316105472026308,0.4444444444444444,0.4774028549490015
2003,TEX,AL,W,162,71,826.0,969.0,103491667,18.455001655351133,1.1288584017106797,0.4382716049382716,0.42083668211371933
2004,TEX,AL,W,162,89,860.0,794.0,55050417,17.823759996036152,-0.29674506914124954,0.5493827160493827,0.5398398290263905
2005,TEX,AL,W,162,79,865.0,858.0,55849000,17.83816217821623,-0.45005598357794474,0.4876543209876543,0.5040626143147113
2006,TEX,AL,W,162,80,835.0,784.0,68228662,18.038375298457158,-0.08386544433938797,0.49382716049382713,0.5314696988522587
2007,TEX,AL,W,162,75,816.0,844.0,68318675,18.03969371322842,-0.23232718220465695,0.46296296296296297,0.4831373277453359
2008,TEX,AL,W,162,79,901.0,967.0,67712326,18.03077878925697,-0.4315172986129463,0.4876543209876543,0.46471214558443863
2009,TEX,AL,W,162,87,784.0,740.0,68178798,18.037644194715163,-0.5616815075627958,0.5370370370370371,0.5288473451631999
2010,TEX,AL,W,162,90,787.0,687.0,55250544,17.82738874446751,-1.045370651244928,0.5555555555555556,0.5675317820876759
2011,TEX,AL,W,162,96,855.0,677.0,92299264,18.340546725443456,0.20016832870087584,0.5925925925925926,0.6146403846121508
2012,TEX,AL,W,162,93,808.0,707.0,120510974,18.60725137728773,0.8004433499305437,0.5740740740740741,0.5663716814159292
2013,TEX,AL,W,163,91,730.0,636.0,112522600,18.538664648322168,0.4369832379662407,0.558282208588957,0.5684897311275064
2014,TEX,AL,W,162,67,637.0,773.0,112255059,18.536284152613376,0.3262769771537376,0.41358024691358025,0.40443517280010527
2015,TEX,AL,W,162,88,751.0,733.0,143742789,18.783536072905243,0.7934730545736917,0.5432098765432098,0.5121275958194481
2016,TEX,AL,W,162,95,765.0,757.0,176038723,18.98621454584768,1.0908041179966759,0.5864197530864198,0.5052560965712776
1985,TOR,AL,E,161,99,759.0,588.0,8812550,15.99168739984543,-0.38474413404306723,0.6149068322981367,0.6249353185257506
1986,TOR,AL,E,163,86,809.0,733.0,12611047,16.35008373383615,0.3621830598809736,0.5276073619631901,0.5491672050815174
1987,TOR,AL,E,162,96,845.0,655.0,10479501,16.164931621219747,0.19926590585623752,0.5925925925925926,0.6246664625344474
1988,TOR,AL,E,162,87,763.0,680.0,12241225,16.32031991173996,0.3297980812978731,0.5370370370370371,0.5573293865699633
1989,TOR,AL,E,162,89,731.0,651.0,16261666,16.604321116859868,0.7306939915435782,0.5493827160493827,0.5576937929076712
1990,TOR,AL,E,162,86,767.0,661.0,17756834,16.692281013871302,0.2779138581300626,0.5308641975308642,0.5738229240838463
1991,TOR,AL,E,162,91,684.0,622.0,19902417,16.806351739605812,-0.41746458800219977,0.5617283950617284,0.5473664506165618
1992,TOR,AL,E,162,96,780.0,682.0,44788666,17.617465674306146,1.1900671884321519,0.5925925925925926,0.5667316240717487
